Close,Price,Beta
396.5,396.5,
399.0,399.0,
397.79998779296875,397.79998779296875,
399.79998779296875,399.79998779296875,
398.79998779296875,398.79998779296875,
397.6499938964844,397.6499938964844,
396.8500061035156,396.8500061035156,
400.25,400.25,
398.6499938964844,398.6499938964844,
410.70001220703125,410.70001220703125,
409.79998779296875,409.79998779296875,
404.8999938964844,404.8999938964844,
408.6000061035156,408.6000061035156,
400.6000061035156,400.6000061035156,
391.75,391.75,
393.20001220703125,393.20001220703125,
395.8500061035156,395.8500061035156,
395.6000061035156,395.6000061035156,
388.6499938964844,388.6499938964844,
388.79998779296875,388.79998779296875,
388.3999938964844,388.3999938964844,
392.75,392.75,
386.25,386.25,
389.1000061035156,389.1000061035156,
388.1000061035156,388.1000061035156,
387.0,387.0,
382.54998779296875,382.54998779296875,
380.0,380.0,
391.5,391.5,
392.04998779296875,392.04998779296875,
390.1000061035156,390.1000061035156,
389.75,389.75,
388.45001220703125,388.45001220703125,
383.6499938964844,383.6499938964844,
384.45001220703125,384.45001220703125,
384.5,384.5,
374.1499938964844,374.1499938964844,
376.25,376.25,
379.8500061035156,379.8500061035156,
380.1499938964844,380.1499938964844,
381.95001220703125,381.95001220703125,
381.6499938964844,381.6499938964844,
379.8500061035156,379.8500061035156,
378.54998779296875,378.54998779296875,
374.95001220703125,374.95001220703125,
380.54998779296875,380.54998779296875,
380.79998779296875,380.79998779296875,
382.20001220703125,382.20001220703125,
379.70001220703125,379.70001220703125,
379.54998779296875,379.54998779296875,
376.20001220703125,376.20001220703125,
374.3500061035156,374.3500061035156,
379.6000061035156,379.6000061035156,
381.8500061035156,381.8500061035156,
393.1000061035156,393.1000061035156,
388.8500061035156,388.8500061035156,
386.5,386.5,
380.75,380.75,
374.20001220703125,374.20001220703125,
364.79998779296875,364.79998779296875,
370.6000061035156,370.6000061035156,
368.45001220703125,368.45001220703125,
367.3999938964844,367.3999938964844,
367.3999938964844,367.3999938964844,
366.1000061035156,366.1000061035156,
363.20001220703125,363.20001220703125,
352.95001220703125,352.95001220703125,
349.3500061035156,349.3500061035156,
353.29998779296875,353.29998779296875,
345.25,345.25,
347.75,347.75,
355.04998779296875,355.04998779296875,
366.45001220703125,366.45001220703125,
366.29998779296875,366.29998779296875,
358.79998779296875,358.79998779296875,
365.1000061035156,365.1000061035156,
371.54998779296875,371.54998779296875,
364.5,364.5,
365.95001220703125,365.95001220703125,
